QUADRICULA,TET,crestlark,linnet,x,y
PG93,J,NA,NA,693000,4638999.999999999
PG93,P,NA,NA,695000,4638999.999999999
PG93,U,0,0,697000,4638999.999999999
PG93,Z,NA,NA,699000,4638999.999999999
QG03,E,NA,NA,701000,4638999.999999999
QG03,J,NA,NA,703000,4638999.999999999
QG03,P,0,1,705000,4638999.999999999
QG03,U,NA,NA,707000,4638999.999999999
QG03,Z,NA,NA,709000,4638999.999999999
NG13,D,NA,NA,511000,4637000
NG13,I,NA,NA,513000,4637000
NG13,N,NA,NA,515000,4637000
NG13,T,0,0,517000,4637000
NG13,Y,NA,NA,519000,4637000
NG23,D,0,1,521000,4637000
NG23,I,NA,NA,523000,4637000
NG23,N,0,0,525000,4637000
NG23,T,NA,NA,527000,4637000
NG23,Y,NA,NA,529000,4637000
NG33,D,NA,NA,531000,4637000
NG33,I,NA,NA,533000,4637000
NG33,N,NA,NA,535000,4637000
NG33,T,NA,NA,537000,4637000
NG33,Y,NA,NA,539000,4637000
NG43,D,0,0,541000,4637000
NG43,I,NA,NA,543000,4637000
NG43,N,NA,NA,545000,4637000
NG43,T,NA,NA,547000,4637000
NG43,Y,NA,NA,549000,4637000
NG53,D,NA,NA,551000,4637000
NG53,I,0,1,552999.9999999999,4637000
NG53,N,NA,NA,555000,4637000
NG53,T,0,1,557000,4637000
NG53,Y,NA,NA,559000,4637000
NG63,D,NA,NA,561000,4637000
NG63,I,NA,NA,563000,4637000
NG63,N,0,1,565000,4637000
NG63,T,NA,NA,567000,4637000
NG63,Y,NA,NA,569000,4637000
NG73,D,NA,NA,571000,4637000
NG73,I,NA,NA,573000,4637000
NG73,N,NA,NA,575000,4637000
NG73,T,NA,NA,577000,4637000
NG73,Y,NA,NA,579000,4637000
NG83,D,NA,NA,581000,4637000
NG83,I,NA,NA,583000,4637000
NG83,N,0,0,585000,4637000
NG83,T,NA,NA,587000,4637000
NG83,Y,0,0,589000,4637000
NG93,D,NA,NA,591000,4637000
NG93,I,NA,NA,593000,4637000
NG93,N,NA,NA,595000,4637000
NG93,T,NA,NA,597000,4637000
NG93,Y,0,0,599000,4637000
PG03,D,NA,NA,601000,4637000
PG03,I,0,0,603000.0000000001,4637000
PG03,N,NA,NA,605000,4637000
PG03,T,NA,NA,607000,4637000
PG03,Y,0,1,609000,4637000
PG13,D,0,1,611000,4637000
PG13,I,NA,NA,613000,4637000
PG13,N,NA,NA,615000,4637000
PG13,T,0,1,617000,4637000
PG13,Y,NA,NA,618999.9999999999,4637000
PG23,D,NA,NA,621000,4637000
PG23,I,NA,NA,623000,4637000
PG23,N,NA,NA,625000,4637000
PG23,T,NA,NA,627000,4637000
PG23,Y,NA,NA,629000,4637000
PG33,D,NA,NA,631000,4637000
PG33,I,NA,NA,633000,4637000
PG33,N,NA,NA,635000,4637000
PG33,T,NA,NA,637000,4637000
PG33,Y,NA,NA,639000,4637000
PG43,D,NA,NA,641000,4637000
PG43,I,NA,NA,643000,4637000
PG43,N,0,1,645000,4637000
PG43,T,NA,NA,647000,4637000
PG43,Y,NA,NA,649000,4637000
PG53,D,NA,NA,651000,4637000
PG53,I,NA,NA,653000,4637000
PG53,N,NA,NA,655000,4637000
PG53,T,NA,NA,657000,4637000
PG53,Y,NA,NA,659000,4637000
PG63,D,NA,NA,661000,4637000
PG63,I,NA,NA,663000,4637000
PG63,N,0,1,665000,4637000
PG63,T,NA,NA,667000,4637000
PG63,Y,0,1,669000.0000000001,4637000
PG73,D,NA,NA,671000,4637000
PG73,I,NA,NA,673000,4637000
PG73,N,0,1,675000,4637000
PG73,T,NA,NA,677000,4637000
PG73,Y,NA,NA,679000,4637000
PG83,D,NA,NA,681000,4637000
PG83,I,0,1,683000,4637000
PG83,N,NA,NA,685000,4637000
PG83,T,0,1,687000,4637000
PG83,Y,NA,NA,689000,4637000
PG93,D,NA,NA,691000,4637000
PG93,I,0,1,693000,4637000
PG93,N,0,1,695000,4637000
PG93,T,NA,NA,697000,4637000
PG93,Y,NA,NA,699000,4637000
QG03,D,0,0,701000,4637000
QG03,I,NA,NA,703000,4637000
QG03,N,NA,NA,705000,4637000
QG03,T,NA,NA,707000,4637000
QG03,Y,NA,NA,709000,4637000
NG13,C,0,0,511000,4635000
NG13,H,NA,NA,513000,4635000
NG13,M,0,0,515000,4635000
NG13,S,NA,NA,517000,4635000
NG13,X,0,1,519000,4635000
NG23,C,NA,NA,521000,4635000
NG23,H,NA,NA,523000,4635000
NG23,M,NA,NA,525000,4635000
NG23,S,NA,NA,527000,4635000
NG23,X,NA,NA,529000,4635000
NG33,C,0,1,531000,4635000
NG33,H,NA,NA,533000,4635000
NG33,M,0,1,535000,4635000
NG33,S,NA,NA,537000,4635000
NG33,X,0,0,539000,4635000
NG43,C,NA,NA,541000,4635000
NG43,H,NA,NA,543000,4635000
NG43,M,0,0,545000,4635000
NG43,S,NA,NA,547000,4635000
NG43,X,NA,NA,549000,4635000
NG53,C,0,0,551000,4635000
NG53,H,NA,NA,552999.9999999999,4635000
NG53,M,NA,NA,555000,4635000
NG53,S,NA,NA,557000,4635000
NG53,X,NA,NA,559000,4635000
NG63,C,0,0,561000,4635000
NG63,H,NA,NA,563000,4635000
NG63,M,NA,NA,565000,4635000
NG63,S,0,1,567000,4635000
NG63,X,NA,NA,569000,4635000
NG73,C,NA,NA,571000,4635000
NG73,H,NA,NA,573000,4635000
NG73,M,NA,NA,575000,4635000
NG73,S,NA,NA,577000,4635000
NG73,X,NA,NA,579000,4635000
NG83,C,NA,NA,581000,4635000
NG83,H,NA,NA,583000,4635000
NG83,M,NA,NA,585000,4635000
NG83,S,0,1,587000,4635000
NG83,X,NA,NA,589000,4635000
NG93,C,0,0,591000,4635000
NG93,H,NA,NA,593000,4635000
NG93,M,NA,NA,595000,4635000
NG93,S,NA,NA,597000,4635000
NG93,X,NA,NA,599000,4635000
PG03,C,NA,NA,601000,4635000
PG03,H,NA,NA,603000.0000000001,4635000
PG03,M,NA,NA,605000,4635000
PG03,S,NA,NA,607000,4635000
PG03,X,NA,NA,609000,4635000
PG13,C,NA,NA,611000,4635000
PG13,H,0,1,613000,4635000
PG13,M,NA,NA,615000,4635000
PG13,S,NA,NA,617000,4635000
PG13,X,NA,NA,618999.9999999999,4635000
PG23,C,NA,NA,621000,4635000
PG23,H,NA,NA,623000,4635000
PG23,M,0,0,625000,4635000
PG23,S,NA,NA,627000,4635000
PG23,X,0,0,629000,4635000
PG33,C,NA,NA,631000,4635000
PG33,H,NA,NA,633000,4635000
PG33,M,NA,NA,635000,4635000
PG33,S,NA,NA,637000,4635000
PG33,X,NA,NA,639000,4635000
PG43,C,NA,NA,641000,4635000
PG43,H,0,1,643000,4635000
PG43,M,NA,NA,645000,4635000
PG43,S,0,1,647000,4635000
PG43,X,NA,NA,649000,4635000
PG53,C,NA,NA,651000,4635000
PG53,H,0,1,653000,4635000
PG53,M,NA,NA,655000,4635000
PG53,S,NA,NA,657000,4635000
PG53,X,0,0,659000,4635000
PG63,C,NA,NA,661000,4635000
PG63,H,0,1,663000,4635000
PG63,M,NA,NA,665000,4635000
PG63,S,0,1,667000,4635000
PG63,X,NA,NA,669000.0000000001,4635000
PG73,C,NA,NA,671000,4635000
PG73,H,0,1,673000,4635000
PG73,M,NA,NA,675000,4635000
PG73,S,NA,NA,677000,4635000
PG73,X,0,1,679000,4635000
PG83,C,0,1,681000,4635000
PG83,H,NA,NA,683000,4635000
PG83,M,0,0,685000,4635000
PG83,S,NA,NA,687000,4635000
PG83,X,0,1,689000,4635000
PG93,C,0,1,691000,4635000
PG93,H,NA,NA,693000,4635000
PG93,M,NA,NA,695000,4635000
PG93,S,NA,NA,697000,4635000
PG93,X,0,1,699000,4635000
QG03,C,NA,NA,701000,4635000
QG03,H,0,1,703000,4635000
QG03,M,NA,NA,705000,4635000
QG03,S,NA,NA,707000,4635000
QG03,X,NA,NA,709000,4635000
NG13,B,NA,NA,511000,4633000
NG13,G,NA,NA,513000,4633000
NG13,L,NA,NA,515000,4633000
NG13,R,0,1,517000,4633000
NG13,W,NA,NA,519000,4633000
NG23,B,0,1,521000,4633000
NG23,G,NA,NA,523000,4633000
NG23,L,0,1,525000,4633000
NG23,R,NA,NA,527000,4633000
NG23,W,NA,NA,529000,4633000
NG33,B,NA,NA,531000,4633000
NG33,G,NA,NA,533000,4633000
NG33,L,NA,NA,535000,4633000
NG33,R,NA,NA,537000,4633000
NG33,W,NA,NA,539000,4633000
NG43,B,NA,NA,541000,4633000
NG43,G,0,1,543000,4633000
NG43,L,NA,NA,545000,4633000
NG43,R,NA,NA,547000,4633000
NG43,W,0,0,549000,4633000
NG53,B,NA,NA,551000,4633000
NG53,G,NA,NA,552999.9999999999,4633000
NG53,L,NA,NA,555000,4633000
NG53,R,0,0,557000,4633000
NG53,W,NA,NA,559000,4633000
NG63,B,NA,NA,561000,4633000
NG63,G,NA,NA,563000,4633000
NG63,L,NA,NA,565000,4633000
NG63,R,NA,NA,567000,4633000
NG63,W,NA,NA,569000,4633000
NG73,B,NA,NA,571000,4633000
NG73,G,NA,NA,573000,4633000
NG73,L,NA,NA,575000,4633000
NG73,R,NA,NA,577000,4633000
NG73,W,NA,NA,579000,4633000
NG83,B,NA,NA,581000,4633000
NG83,G,NA,NA,583000,4633000
NG83,L,0,0,585000,4633000
NG83,R,NA,NA,587000,4633000
NG83,W,0,1,589000,4633000
NG93,B,NA,NA,591000,4633000
NG93,G,NA,NA,593000,4633000
NG93,L,NA,NA,595000,4633000
NG93,R,0,1,597000,4633000
NG93,W,NA,NA,599000,4633000
PG03,B,NA,NA,601000,4633000
PG03,G,0,1,603000.0000000001,4633000
PG03,L,NA,NA,605000,4633000
PG03,R,NA,NA,607000,4633000
PG03,W,0,1,609000,4633000
PG13,B,0,1,611000,4633000
PG13,G,NA,NA,613000,4633000
PG13,L,0,1,615000,4633000
PG13,R,NA,NA,617000,4633000
PG13,W,NA,NA,618999.9999999999,4633000
PG23,B,NA,NA,621000,4633000
PG23,G,0,1,623000,4633000
PG23,L,NA,NA,625000,4633000
PG23,R,0,1,627000,4633000
PG23,W,NA,NA,629000,4633000
PG33,B,0,0,631000,4633000
PG33,G,NA,NA,633000,4633000
PG33,L,0,1,635000,4633000
PG33,R,0,1,637000,4633000
PG33,W,0,1,639000,4633000
PG43,B,NA,NA,641000,4633000
PG43,G,NA,NA,643000,4633000
PG43,L,0,0,645000,4633000
PG43,R,NA,NA,647000,4633000
PG43,W,0,1,649000,4633000
PG53,B,0,1,651000,4633000
PG53,G,NA,NA,653000,4633000
PG53,L,NA,NA,655000,4633000
PG53,R,0,1,657000,4633000
PG53,W,NA,NA,659000,4633000
PG63,B,NA,NA,661000,4633000
PG63,G,NA,NA,663000,4633000
PG63,L,NA,NA,665000,4633000
PG63,R,NA,NA,667000,4633000
PG63,W,NA,NA,669000.0000000001,4633000
PG73,B,0,0,671000,4633000
PG73,G,NA,NA,673000,4633000
PG73,L,NA,NA,675000,4633000
PG73,R,0,1,677000,4633000
PG73,W,NA,NA,679000,4633000
PG83,B,NA,NA,681000,4633000
PG83,G,NA,NA,683000,4633000
PG83,L,NA,NA,685000,4633000
PG83,R,NA,NA,687000,4633000
PG83,W,NA,NA,689000,4633000
PG93,B,NA,NA,691000,4633000
PG93,G,NA,NA,693000,4633000
PG93,L,0,1,695000,4633000
PG93,R,NA,NA,697000,4633000
PG93,W,NA,NA,699000,4633000
QG03,B,0,1,701000,4633000
QG03,G,NA,NA,703000,4633000
QG03,L,0,0,705000,4633000
QG03,R,NA,NA,707000,4633000
QG03,W,NA,NA,709000,4633000
NG13,A,0,1,511000,4631000
NG13,F,NA,NA,513000,4631000
NG13,K,NA,NA,515000,4631000
NG13,Q,NA,NA,517000,4631000
NG13,V,NA,NA,519000,4631000
NG23,A,NA,NA,521000,4631000
NG23,F,0,1,523000,4631000
NG23,K,NA,NA,525000,4631000
NG23,Q,NA,NA,527000,4631000
NG23,V,0,1,529000,4631000
NG33,A,NA,NA,531000,4631000
NG33,F,NA,NA,533000,4631000
NG33,K,NA,NA,535000,4631000
NG33,Q,0,0,537000,4631000
NG33,V,NA,NA,539000,4631000
NG43,A,0,0,541000,4631000
NG43,F,NA,NA,543000,4631000
NG43,K,NA,NA,545000,4631000
NG43,Q,NA,NA,547000,4631000
NG43,V,NA,NA,549000,4631000
NG53,A,NA,NA,551000,4631000
NG53,F,0,1,552999.9999999999,4631000
NG53,K,NA,NA,555000,4631000
NG53,Q,NA,NA,557000,4631000
NG53,V,NA,NA,559000,4631000
NG63,A,NA,NA,561000,4631000
NG63,F,0,1,563000,4631000
NG63,K,NA,NA,565000,4631000
NG63,Q,0,1,567000,4631000
NG63,V,NA,NA,569000,4631000
NG73,A,NA,NA,571000,4631000
NG73,F,NA,NA,573000,4631000
NG73,K,NA,NA,575000,4631000
NG73,Q,NA,NA,577000,4631000
NG73,V,NA,NA,579000,4631000
NG83,A,NA,NA,581000,4631000
NG83,F,NA,NA,583000,4631000
NG83,K,NA,NA,585000,4631000
NG83,Q,0,1,587000,4631000
NG83,V,NA,NA,589000,4631000
NG93,A,NA,NA,591000,4631000
NG93,F,0,0,593000,4631000
NG93,K,NA,NA,595000,4631000
NG93,Q,NA,NA,597000,4631000
NG93,V,0,0,599000,4631000
PG03,A,0,0,601000,4631000
PG03,F,NA,NA,603000.0000000001,4631000
PG03,K,NA,NA,605000,4631000
PG03,Q,NA,NA,607000,4631000
PG03,V,NA,NA,609000,4631000
PG13,A,NA,NA,611000,4631000
PG13,F,NA,NA,613000,4631000
PG13,K,NA,NA,615000,4631000
PG13,Q,NA,NA,617000,4631000
PG13,V,0,1,618999.9999999999,4631000
PG23,A,NA,NA,621000,4631000
PG23,F,NA,NA,623000,4631000
PG23,K,0,0,625000,4631000
PG23,Q,NA,NA,627000,4631000
PG23,V,0,1,629000,4631000
PG33,A,NA,NA,631000,4631000
PG33,F,0,1,633000,4631000
PG33,K,NA,NA,635000,4631000
PG33,Q,NA,NA,637000,4631000
PG33,V,0,1,639000,4631000
PG43,A,NA,NA,641000,4631000
PG43,F,NA,NA,643000,4631000
PG43,K,NA,NA,645000,4631000
PG43,Q,0,0,647000,4631000
PG43,V,NA,NA,649000,4631000
PG53,A,NA,NA,651000,4631000
PG53,F,NA,NA,653000,4631000
PG53,K,0,0,655000,4631000
PG53,Q,NA,NA,657000,4631000
PG53,V,NA,NA,659000,4631000
PG63,A,0,1,661000,4631000
PG63,F,NA,NA,663000,4631000
PG63,K,NA,NA,665000,4631000
PG63,Q,0,0,667000,4631000
PG63,V,NA,NA,669000.0000000001,4631000
PG73,A,NA,NA,671000,4631000
PG73,F,0,1,673000,4631000
PG73,K,NA,NA,675000,4631000
PG73,Q,NA,NA,677000,4631000
PG73,V,0,1,679000,4631000
PG83,A,0,1,681000,4631000
PG83,F,NA,NA,683000,4631000
PG83,K,NA,NA,685000,4631000
PG83,Q,NA,NA,687000,4631000
PG83,V,0,1,689000,4631000
PG93,A,0,1,691000,4631000
PG93,F,NA,NA,693000,4631000
PG93,K,NA,NA,695000,4631000
PG93,Q,0,1,697000,4631000
PG93,V,NA,NA,699000,4631000
QG03,A,NA,NA,701000,4631000
QG03,F,0,1,703000,4631000
QG03,K,NA,NA,705000,4631000
QG03,Q,NA,NA,707000,4631000
QG03,V,NA,NA,709000,4631000
NG02,E,NA,NA,501000,4629000
NG02,J,NA,NA,503000,4629000
NG02,P,NA,NA,505000,4629000
NG02,U,NA,NA,507000,4629000
NG02,Z,NA,NA,509000,4629000
NG12,E,0,0,511000,4629000
NG12,J,NA,NA,513000,4629000
NG12,P,0,1,515000,4629000
NG12,U,NA,NA,517000,4629000
NG12,Z,0,1,519000,4629000
NG22,E,NA,NA,521000,4629000
NG22,J,NA,NA,523000,4629000
NG22,P,0,1,525000,4629000
NG22,U,NA,NA,527000,4629000
NG22,Z,0,1,529000,4629000
NG32,E,0,1,531000,4629000
NG32,J,NA,NA,533000,4629000
NG32,P,NA,NA,535000,4629000
NG32,U,0,0,537000,4629000
NG32,Z,NA,NA,539000,4629000
NG42,E,NA,NA,541000,4629000
NG42,J,NA,NA,543000,4629000
NG42,P,NA,NA,545000,4629000
NG42,U,0,1,547000,4629000
NG42,Z,NA,NA,549000,4629000
NG52,E,NA,NA,551000,4629000
NG52,J,0,1,552999.9999999999,4629000
NG52,P,NA,NA,555000,4629000
NG52,U,NA,NA,557000,4629000
NG52,Z,NA,NA,559000,4629000
NG62,E,NA,NA,561000,4629000
NG62,J,NA,NA,563000,4629000
NG62,P,NA,NA,565000,4629000
NG62,U,0,0,567000,4629000
NG62,Z,NA,NA,569000,4629000
NG72,E,NA,NA,571000,4629000
NG72,J,0,0,573000,4629000
NG72,P,NA,NA,575000,4629000
NG72,U,NA,NA,577000,4629000
NG72,Z,NA,NA,579000,4629000
NG82,E,NA,NA,581000,4629000
NG82,J,NA,NA,583000,4629000
NG82,P,NA,NA,585000,4629000
NG82,U,0,1,587000,4629000
NG82,Z,NA,NA,589000,4629000
NG92,E,NA,NA,591000,4629000
NG92,J,NA,NA,593000,4629000
NG92,P,0,1,595000,4629000
NG92,U,NA,NA,597000,4629000
NG92,Z,NA,NA,599000,4629000
PG02,E,NA,NA,601000,4629000
PG02,J,NA,NA,603000.0000000001,4629000
PG02,P,NA,NA,605000,4629000
PG02,U,NA,NA,607000,4629000
PG02,Z,NA,NA,609000,4629000
PG12,E,NA,NA,611000,4629000
PG12,J,NA,NA,613000,4629000
PG12,P,NA,NA,615000,4629000
PG12,U,NA,NA,617000,4629000
PG12,Z,NA,NA,618999.9999999999,4629000
PG22,E,0,1,621000,4629000
PG22,J,NA,NA,623000,4629000
PG22,P,NA,NA,625000,4629000
PG22,U,NA,NA,627000,4629000
PG22,Z,0,1,629000,4629000
PG32,E,0,1,631000,4629000
PG32,J,NA,NA,633000,4629000
PG32,P,NA,NA,635000,4629000
PG32,U,0,1,637000,4629000
PG32,Z,NA,NA,639000,4629000
PG42,E,NA,NA,641000,4629000
PG42,J,NA,NA,643000,4629000
PG42,P,NA,NA,645000,4629000
PG42,U,NA,NA,647000,4629000
PG42,Z,0,1,649000,4629000
PG52,E,0,1,651000,4629000
PG52,J,NA,NA,653000,4629000
PG52,P,NA,NA,655000,4629000
PG52,U,NA,NA,657000,4629000
PG52,Z,0,1,659000,4629000
PG62,E,NA,NA,661000,4629000
PG62,J,0,0,663000,4629000
PG62,P,NA,NA,665000,4629000
PG62,U,0,1,667000,4629000
PG62,Z,NA,NA,669000.0000000001,4629000
PG72,E,0,1,671000,4629000
PG72,J,NA,NA,673000,4629000
PG72,P,0,0,675000,4629000
PG72,U,NA,NA,677000,4629000
PG72,Z,0,1,679000,4629000
PG82,E,NA,NA,681000,4629000
PG82,J,0,1,683000,4629000
PG82,P,NA,NA,685000,4629000
PG82,U,NA,NA,687000,4629000
PG82,Z,0,0,689000,4629000
PG92,E,NA,NA,691000,4629000
PG92,J,NA,NA,693000,4629000
PG92,P,0,1,695000,4629000
PG92,U,NA,NA,697000,4629000
PG92,Z,0,1,699000,4629000
QG02,E,NA,NA,701000,4629000
QG02,J,0,1,703000,4629000
QG02,P,NA,NA,705000,4629000
QG02,U,NA,NA,707000,4629000
QG02,Z,NA,NA,709000,4629000
NG02,D,NA,NA,501000,4627000
NG02,I,NA,NA,503000,4627000
NG02,N,NA,NA,505000,4627000
NG02,T,NA,NA,507000,4627000
NG02,Y,NA,NA,509000,4627000
NG12,D,NA,NA,511000,4627000
NG12,I,0,0,513000,4627000
NG12,N,NA,NA,515000,4627000
NG12,T,0,1,517000,4627000
NG12,Y,NA,NA,519000,4627000
NG22,D,0,0,521000,4627000
NG22,I,NA,NA,523000,4627000
NG22,N,NA,NA,525000,4627000
NG22,T,NA,NA,527000,4627000
NG22,Y,NA,NA,529000,4627000
NG32,D,NA,NA,531000,4627000
NG32,I,NA,NA,533000,4627000
NG32,N,0,1,535000,4627000
NG32,T,NA,NA,537000,4627000
NG32,Y,NA,NA,539000,4627000
NG42,D,0,1,541000,4627000
NG42,I,NA,NA,543000,4627000
NG42,N,NA,NA,545000,4627000
NG42,T,NA,NA,547000,4627000
NG42,Y,NA,NA,549000,4627000
NG52,D,NA,NA,551000,4627000
NG52,I,NA,NA,552999.9999999999,4627000
NG52,N,0,0,555000,4627000
NG52,T,NA,NA,557000,4627000
NG52,Y,NA,NA,559000,4627000
NG62,D,NA,NA,561000,4627000
NG62,I,NA,NA,563000,4627000
NG62,N,NA,NA,565000,4627000
NG62,T,NA,NA,567000,4627000
NG62,Y,NA,NA,569000,4627000
NG72,D,0,0,571000,4627000
NG72,I,NA,NA,573000,4627000
NG72,N,NA,NA,575000,4627000
NG72,T,NA,NA,577000,4627000
NG72,Y,NA,NA,579000,4627000
NG82,D,NA,NA,581000,4627000
NG82,I,NA,NA,583000,4627000
NG82,N,NA,NA,585000,4627000
NG82,T,NA,NA,587000,4627000
NG82,Y,0,0,589000,4627000
NG92,D,NA,NA,591000,4627000
NG92,I,0,1,593000,4627000
NG92,N,NA,NA,595000,4627000
NG92,T,NA,NA,597000,4627000
NG92,Y,NA,NA,599000,4627000
PG02,D,NA,NA,601000,4627000
PG02,I,0,1,603000.0000000001,4627000
PG02,N,NA,NA,605000,4627000
PG02,T,NA,NA,607000,4627000
PG02,Y,0,0,609000,4627000
PG12,D,NA,NA,611000,4627000
PG12,I,0,1,613000,4627000
PG12,N,NA,NA,615000,4627000
PG12,T,NA,NA,617000,4627000
PG12,Y,NA,NA,618999.9999999999,4627000
PG22,D,NA,NA,621000,4627000
PG22,I,NA,NA,623000,4627000
PG22,N,0,1,625000,4627000
PG22,T,NA,NA,627000,4627000
PG22,Y,NA,NA,629000,4627000
PG32,D,NA,NA,631000,4627000
PG32,I,NA,NA,633000,4627000
PG32,N,NA,NA,635000,4627000
PG32,T,NA,NA,637000,4627000
PG32,Y,NA,NA,639000,4627000
PG42,D,0,1,641000,4627000
PG42,I,0,1,643000,4627000
PG42,N,0,1,645000,4627000
PG42,T,NA,NA,647000,4627000
PG42,Y,NA,NA,649000,4627000
PG52,D,NA,NA,651000,4627000
PG52,I,0,0,653000,4627000
PG52,N,NA,NA,655000,4627000
PG52,T,0,1,657000,4627000
PG52,Y,NA,NA,659000,4627000
PG62,D,NA,NA,661000,4627000
PG62,I,NA,NA,663000,4627000
PG62,N,NA,NA,665000,4627000
PG62,T,NA,NA,667000,4627000
PG62,Y,0,0,669000.0000000001,4627000
PG72,D,NA,NA,671000,4627000
PG72,I,NA,NA,673000,4627000
PG72,N,NA,NA,675000,4627000
PG72,T,NA,NA,677000,4627000
PG72,Y,NA,NA,679000,4627000
PG82,D,NA,NA,681000,4627000
PG82,I,NA,NA,683000,4627000
PG82,N,0,1,685000,4627000
PG82,T,NA,NA,687000,4627000
PG82,Y,NA,NA,689000,4627000
PG92,D,NA,NA,691000,4627000
PG92,I,0,0,693000,4627000
PG92,N,NA,NA,695000,4627000
PG92,T,0,1,697000,4627000
PG92,Y,NA,NA,699000,4627000
QG02,D,0,1,701000,4627000
QG02,I,0,0,703000,4627000
QG02,N,NA,NA,705000,4627000
QG02,T,NA,NA,707000,4627000
QG02,Y,NA,NA,709000,4627000
NG02,C,NA,NA,501000,4625000
NG02,H,NA,NA,503000,4625000
NG02,M,NA,NA,505000,4625000
NG02,S,NA,NA,507000,4625000
NG02,X,NA,NA,509000,4625000
NG12,C,1,1,511000,4625000
NG12,H,NA,NA,513000,4625000
NG12,M,0,1,515000,4625000
NG12,S,NA,NA,517000,4625000
NG12,X,0,0,519000,4625000
NG22,C,NA,NA,521000,4625000
NG22,H,NA,NA,523000,4625000
NG22,M,0,1,525000,4625000
NG22,S,NA,NA,527000,4625000
NG22,X,NA,NA,529000,4625000
NG32,C,0,1,531000,4625000
NG32,H,NA,NA,533000,4625000
NG32,M,NA,NA,535000,4625000
NG32,S,NA,NA,537000,4625000
NG32,X,NA,NA,539000,4625000
NG42,C,NA,NA,541000,4625000
NG42,H,0,0,543000,4625000
NG42,M,NA,NA,545000,4625000
NG42,S,NA,NA,547000,4625000
NG42,X,0,0,549000,4625000
NG52,C,NA,NA,551000,4625000
NG52,H,NA,NA,552999.9999999999,4625000
NG52,M,NA,NA,555000,4625000
NG52,S,0,1,557000,4625000
NG52,X,NA,NA,559000,4625000
NG62,C,0,1,561000,4625000
NG62,H,NA,NA,563000,4625000
NG62,M,0,0,565000,4625000
NG62,S,NA,NA,567000,4625000
NG62,X,NA,NA,569000,4625000
NG72,C,NA,NA,571000,4625000
NG72,H,0,0,573000,4625000
NG72,M,NA,NA,575000,4625000
NG72,S,NA,NA,577000,4625000
NG72,X,0,1,579000,4625000
NG82,C,NA,NA,581000,4625000
NG82,H,NA,NA,583000,4625000
NG82,M,NA,NA,585000,4625000
NG82,S,0,0,587000,4625000
NG82,X,NA,NA,589000,4625000
NG92,C,NA,NA,591000,4625000
NG92,H,NA,NA,593000,4625000
NG92,M,NA,NA,595000,4625000
NG92,S,NA,NA,597000,4625000
NG92,X,0,1,599000,4625000
PG02,C,0,0,601000,4625000
PG02,H,NA,NA,603000.0000000001,4625000
PG02,M,1,1,605000,4625000
PG02,S,NA,NA,607000,4625000
PG02,X,NA,NA,609000,4625000
PG12,C,0,1,611000,4625000
PG12,H,NA,NA,613000,4625000
PG12,M,0,1,615000,4625000
PG12,S,NA,NA,617000,4625000
PG12,X,0,0,618999.9999999999,4625000
PG22,C,0,1,621000,4625000
PG22,H,NA,NA,623000,4625000
PG22,M,NA,NA,625000,4625000
PG22,S,NA,NA,627000,4625000
PG22,X,0,0,629000,4625000
PG32,C,NA,NA,631000,4625000
PG32,H,0,1,633000,4625000
PG32,M,NA,NA,635000,4625000
PG32,S,NA,NA,637000,4625000
PG32,X,NA,NA,639000,4625000
PG42,C,NA,NA,641000,4625000
PG42,H,NA,NA,643000,4625000
PG42,M,NA,NA,645000,4625000
PG42,S,NA,NA,647000,4625000
PG42,X,NA,NA,649000,4625000
PG52,C,NA,NA,651000,4625000
PG52,H,NA,NA,653000,4625000
PG52,M,0,1,655000,4625000
PG52,S,NA,NA,657000,4625000
PG52,X,NA,NA,659000,4625000
PG62,C,0,0,661000,4625000
PG62,H,NA,NA,663000,4625000
PG62,M,0,1,665000,4625000
PG62,S,NA,NA,667000,4625000
PG62,X,NA,NA,669000.0000000001,4625000
PG72,C,0,1,671000,4625000
PG72,H,NA,NA,673000,4625000
PG72,M,0,0,675000,4625000
PG72,S,NA,NA,677000,4625000
PG72,X,0,1,679000,4625000
PG82,C,0,1,681000,4625000
PG82,H,NA,NA,683000,4625000
PG82,M,NA,NA,685000,4625000
PG82,S,NA,NA,687000,4625000
PG82,X,0,0,689000,4625000
PG92,C,0,1,691000,4625000
PG92,H,NA,NA,693000,4625000
PG92,M,NA,NA,695000,4625000
PG92,S,NA,NA,697000,4625000
PG92,X,0,1,699000,4625000
QG02,C,NA,NA,701000,4625000
QG02,H,0,1,703000,4625000
QG02,M,NA,NA,705000,4625000
QG02,S,NA,NA,707000,4625000
QG02,X,NA,NA,709000,4625000
NG02,B,NA,NA,501000,4623000
NG02,G,NA,NA,503000,4623000
NG02,L,NA,NA,505000,4623000
NG02,R,NA,NA,507000,4623000
NG02,W,NA,NA,509000,4623000
NG12,B,NA,NA,511000,4623000
NG12,G,NA,NA,513000,4623000
NG12,L,NA,NA,515000,4623000
NG12,R,NA,NA,517000,4623000
NG12,W,NA,NA,519000,4623000
NG22,B,NA,NA,521000,4623000
NG22,G,0,0,523000,4623000
NG22,L,NA,NA,525000,4623000
NG22,R,NA,NA,527000,4623000
NG22,W,NA,NA,529000,4623000
NG32,B,NA,NA,531000,4623000
NG32,G,NA,NA,533000,4623000
NG32,L,NA,NA,535000,4623000
