lon,lat,jul.day,bath,chl,chl.sw
-12.2297,49.272,105,1195,0.574,0.33884416
-12.234,44.8489,252,3975,0.052,0.26393331
-12.2465,49.2758,124,1195,1.265,0.68200373
-12.2495,53.257,59,275,0,0.22646378
-12.2516,49.2033,112,1134,0.62,0.48694022
-12.255,53.257,59,275,0.2,0.22646378
-12.2602,45.7377,117,4850,3.2,0.6099005
-12.2744,36.4896,365,3790,0.57,0.2529779
-12.2769,36.488,365,3790,0.77,0.2529779
-12.2967,36.0899,365,4051,0.4,0.26343019
-12.297,45.3827,117,4808,2.9,0.56119914
-12.3132,45.1543,118,3738,2.9,0.62186066
-12.3178,49.3232,198,1195,0.19,0.5157342
-12.327,49.2232,198,1134,0.2,0.59214209
-12.3365,36.716,364,4217,0.68,0.24320365
-12.3407,49.2832,104,1195,0.274,0.33740622
-12.3433,46.987,201,4813,0.156,0.41686938
-12.3435,44.935,118,3975,4,0.97182251
-12.3481,49.1772,111,1134,0.7995,0.46101907
-12.364,49.1601,111,1134,0.434,0.45064458
-12.371,36.7304,364,4217,0.43,0.24320365
-12.383,77.983,211,200,0.73,0.73085994
-12.3882,57.5232,191,1749,0.4,0.38904514
-12.3897,49.2621,105,1195,0.33,0.27542287
-12.3909,49.1176,110,1134,0.33,0.37661261
-12.3913,36.7467,364,4217,0.5,0.24208309
-12.4012,36.7344,364,4217,0.54,0.24208309
-12.4035,47.5809,308,4486,0.4,0.37021977
-12.4209,36.4681,364,3790,0.84,0.26607251
-12.445,36.5954,364,4217,0.91,0.26607251
-12.447,49.337,184,1195,0.266,0.8659812
-12.452,44.1552,118,5114,4.4,0.96034201
-12.4548,36.4919,364,3790,0.88,0.26607251
-12.4615,55.3525,166,2876,0.5,0.58884366
-12.4698,44.0192,118,5114,4,1.2932695
-12.4745,49.097,124,1134,1.315,0.5478561
-12.475,49.347,184,1195,0.216,0.6044174
-12.477,49.338,184,1195,0.212,0.8659812
-12.4823,36.5014,365,4217,0.91,0.22093243
-12.4862,43.8762,118,5091,4.9,1.10557191
-12.4891,44.3205,202,5026,0.081,0.23427094
-12.49,49.332,184,1195,0.239,0.68914745
-12.4955,36.4927,365,3790,0.77,0.22093243
-12.5,49.333,184,1195,0.335,0.68914745
-12.5073,43.7357,118,5012,4.2,0.94283465
-12.515,57.3058,182,1380,0.5,0.62467337
-12.535,43.5283,118,5012,2.2,0.89905601
-12.5474,54.242,250,1543,0.264,0.96461568
-12.5745,43.263,118,5005,4.5,0.76477631
-12.5877,47.4425,308,4601,0.35,0.39207532
-12.5881,49.2155,159,1551,0.773,0.68846645
-12.5885,43.1303,118,4992,3.7,0.81933142
-12.5929,35.9999,365,4849,0.47,0.22862146
-12.6007,49.2186,251,1551,0.413,0.3879038
-12.6015,49.2183,251,1551,0.685,0.3879038
-12.6017,49.2093,26,1551,0.153,0.16764559
-12.606,43.0022,118,4992,4.9,0.83944339
-12.6108,49.2136,242,1551,0.136,0.32208405
-12.617,78.333,212,199,0.495,0.39725874
-12.6185,42.8702,118,4971,5.2,0.80352612
-12.6458,42.6715,119,4640,4.1,0.93649049
-12.651,48.863,158,2057,0.282,0.92447433
-12.6575,49.2072,104,1551,0.544,0.41849678
-12.6713,42.485,119,4980,2.5,1.50367973
-12.672,53.253,59,318,0.2,0.20183664
-12.673,53.257,59,318,0,0.20183664
-12.6885,42.3592,119,4980,1.9,1.08911411
-12.6932,36.1586,365,4086,0.46,0.22862146
-12.6982,36.7961,364,4879,0.4,0.26268516
-12.6987,42.2768,119,4980,3.2,1.00621789
-12.7117,42.152,119,5279,3.7,1.05613367
-12.732,49.2038,120,1551,1.362,0.53668371
-12.7418,49.1898,261,1551,1.813,0.54990707
-12.7439,49.1976,268,1551,0.39,0.57571294
-12.7639,47.302,308,4601,0.4,0.3122019
-12.775,49.1695,108,1551,0.26,0.37794267
-12.7841,49.1406,108,1551,0.5875,0.51735274
-12.7866,49.1446,108,1551,0.678,0.51735274
-12.7908,55.3432,166,2910,0.4,0.59660362
-12.7986,49.2425,268,1551,0.5,0.57571294
-12.8,74.933,196,1755,0.685,0.60728826
-12.8001,49.2278,268,1551,0.5,0.57571294
-12.8052,49.1875,278,1551,0.619,0.59005821
-12.8074,49.2597,268,1415,0.266,0.50519566
-12.8094,49.1916,122,1551,1.4,0.74066781
-12.8121,49.1919,274,1551,0.21,0.47535852
-12.8124,49.3992,106,1415,0.844,0.33676274
-12.8135,49.1843,122,1551,1.37,0.74066781
-12.8197,49.1867,294,1551,0.16,0.4165461
-12.8198,49.1301,108,1551,0.881,0.51735274
-12.8217,49.1833,198,1551,0.245,0.57406948
-12.8462,46.9913,201,4460,0.129,0.54954087
-12.915,48.6697,163,3001,0.37,0.96338271
-12.9263,57.406,182,1380,0.5,0.58049954
-12.9286,48.6731,245,3001,0.101,0.40061259
-12.933,57.41,182,1380,0.542,0.58049954
-12.9363,47.1542,307,4674,0.38,0.33656844
-12.944,49.193,180,1551,0.199,1.19449253
-12.966,46.3567,251,4139,0.122,0.30368895
-12.9892,49.1597,295,1551,0.04,0.64817851
-13.0038,52.755,208,302,0.8,0.51068498
-13.005,57.7248,192,199,0.2,0.50628158
-13.0868,53.2497,59,268,0.3,0.21076517
-13.0883,57.4358,182,224,0.4,0.64787946
-13.0889,49.1608,147,3192,0.149,0.66480841
-13.0923,36.9854,364,3853,0.47,0.22987631
-13.1061,46.6414,251,4444,0.103,0.38018831
-13.1104,47.0084,307,4684,0.35,0.3764949
-13.166,41.9977,119,5445,4.1,0.79284357
-13.2004,49.0001,160,3192,0.694,0.76669648
-13.2039,49.1139,243,3192,0.127,0.36580402
-13.2132,43.8078,201,4755,0.116,0.23173946
-13.2466,46.9063,307,4447,0.34,0.35414371
-13.2571,46.9583,251,4447,0.143,0.36956983
-13.267,78.017,211,200,1.56,0.36956602
-13.2982,49.0968,120,3192,0.6695,0.68599014
-13.317,78.25,212,198,0.4,0.42382194
-13.3218,48.581,245,4114,0.133,0.35098561
-13.3371,48.5826,162,4114,0.49,0.77094124
-13.36,46.9933,201,4447,0.149,0.47863009
-13.3692,49.882,197,2619,0.176,0.47219023
-13.3737,49.0898,269,3192,0.22,0.4112605
-13.374,57.5023,182,199,0.7,0.58137723
-13.3869,49.096,269,3192,0.47,0.4112605
-13.4065,47.2732,251,4700,0.162,0.48893285
-13.43,49.0833,198,3192,0.111,0.46202244
-13.4312,49.1241,269,3192,0.22,0.4112605
-13.4322,55.3302,166,2821,0.3,0.36015895
-13.4407,42.003,119,5423,2.3,0.78207512
-13.4471,49.1403,269,3192,0.63,0.4112605
-13.45,75,196,212,0.22,0.81321615
-13.4509,37.6361,364,4442,0.27,0.24515205
-13.4778,46.7382,307,4444,0.35,0.35073377
-13.4819,49.1458,269,3192,0.406,0.4112605
-13.497,49.003,181,3192,0.202,0.90691118
-13.502,48.998,183,4427,0.179,0.89908106
-13.502,49.03,183,4206,0.26,0.89908106
-13.5022,53.26,59,177,0.3,0.20417321
-13.503,48.967,183,4427,0.179,0.83285393
-13.507,48.967,183,4427,0.182,0.83285393
-13.515,48.978,183,4427,0.2,0.83285393
-13.518,48.978,183,4427,0.186,0.83285393
-13.5546,47.565,251,4654,0.047,0.39127925
-13.5816,43.5533,201,4203,0.151,0.23988329
-13.5822,53.0147,208,198,0.3,0.6681972
-13.6239,46.594,307,4800,0.37,0.46370298
-13.6557,57.5808,182,100,1.4,1.33178934
-13.6582,57.933,192,146,0.7,0.50225451
-13.6626,48.9536,244,4427,0.119,0.55163603
-13.6635,48.9584,244,4427,0.103,0.55163603
-13.6655,48.8341,161,4427,0.407,0.92257143
-13.6967,47.85,251,4660,0.149,0.54238537
-13.7023,37.8525,364,4220,0.3,0.22387211
-13.7063,42.0022,119,5429,2.7,0.81789303
-13.7378,55.3088,166,2705,0.8,0.39870621
-13.7517,57.7378,182,100,0.7,1.1454192
-13.7871,46.4556,307,4800,0.34,0.39170898
-13.807,57.9,182,146,1,0.75247056
-13.8359,48.1452,251,4541,0.101,0.44537315
-13.8632,58.0717,182,320,1.1,0.58329318
-13.8647,49.702,197,3373,0.18,0.54085716
-13.8908,55.3097,166,2705,0.4,0.54512263
-13.896,48.9781,285,4427,0.335,0.43910133
-13.8987,58.218,182,320,0.4,1.07391543
-13.9157,53.2547,60,177,0,0.22102202
-13.9162,53.2543,60,177,0.3,0.22102202
-13.9421,43.2997,201,5029,0.168,0.23988329
-13.946,58.3917,182,999,0.6,1.59895887
-13.949,48.85,181,4427,0.18,0.74244716
-13.9545,46.3189,307,4800,0.4,0.33050614
-13.9747,53.19,208,198,0.4,0.61164956
-13.98,41.9915,119,5401,4.3,0.78207512
-13.9955,58.5717,182,1200,0.7,1.1573364
-13.9983,47,201,4807,0.135,0.54954087
-14,49,198,4206,0.1595,0.61512653
-14.017,74.967,196,170,0.46,0.58008081
-14.0227,58.7567,182,751,0.6,1.17408821
-14.033,78,211,203,0.43,0.71234771
-14.0423,48.9684,285,4637,0.391,0.54085716
-14.0517,58.935,182,751,0.7,1.14641947
-14.06,46.494,140,4793,2.005,0.6507211
-14.062,46.494,141,4793,2.005,0.63434746
-14.067,78.183,212,203,0.295,1.05073744
-14.0948,59.1112,182,764,0.8,0.95387201
-14.1142,46.1781,307,4794,0.42,0.39929906
-14.1211,43.1773,201,5279,0.151,0.22387211
-14.163,59.295,182,999,0.6,0.99865756
-14.1932,37.9205,363,4505,0.37,0.27082705
-14.2108,53.2462,60,207,0,0.23173946
-14.2113,53.2462,60,207,0.2,0.23173946
-14.2167,59.4653,182,999,0.4,2.06248708
-14.2588,41.9985,119,5449,3.7,0.82723409
-14.2594,37.8934,363,4505,0.34,0.26450202
-14.278,59.645,182,1296,0.9,0.86644537
-14.2875,46.0363,307,4794,0.39,0.34868157
-14.305,58.1615,192,374,0.4,0.86757899
-14.3157,49.5688,197,4190,0.176,0.45095326
-14.317,59.8193,182,1495,1.6,1.50047904
-14.3693,59.9872,181,1495,0.9,1.20887519
-14.3732,48.9447,285,4637,0.279,0.56320377
-14.3795,53.2532,60,297,0,0.20626975
-14.38,53.2528,60,297,0.2,0.20626975
-14.4132,60.0983,181,1635,1.4,1.76800769
-14.457,55.248,166,2654,0.5,0.44008283
-14.4623,53.3923,208,297,1,0.46418609
-14.4629,45.8959,307,4775,0.38,0.38574321
-14.4648,60.2642,181,1716,1.5,1.81172628
-14.5057,53.2518,60,1211,0.2,0.15995264
-14.5058,53.2518,60,1211,0,0.15995264
-14.5165,60.4352,181,1844,1.8,2.04819761
-14.517,41.999,119,5413,2,0.83800859
-14.5713,60.6047,181,1900,1.3,2.07225924
-14.5952,53.2462,60,677,0,0.21055691
-14.6163,60.7782,181,1969,1.2,1.45850758
-14.6348,37.7478,363,4279,0.27,0.29119741
-14.6591,48.9318,285,4690,0.335,0.52391336
-14.6694,42.791,201,5288,0.07,0.22387211
-14.6793,53.263,60,1211,0,0.21055691
-14.7,74.95,196,78,0.76,0.61797383
-14.7048,61.008,181,2053,1.1,1.51053758
-14.706,61.0143,181,2053,1.1,1.51053758
-14.708,61.014,181,2053,1.28571429,1.51053758
-14.7215,61.0065,181,2053,1,1.51053758
-14.7657,53.249,60,677,0,0.20700382
-14.7712,61.1147,181,2053,2.5,1.56322605
-14.7743,42.0045,119,5446,3.1,0.80955893
-14.783,78.083,212,207,0.32,0.60728826
-14.787,55.2127,167,2395,0.6,0.53181318
-14.8068,48.9206,285,4690,0.428,0.54990707
-14.8087,61.137,180,2053,2.5,1.77907206
-14.814,61.139,180,2053,1.96375,1.77907206
-14.8317,61.294,181,2077,2,0.85294191
-14.833,78,211,207,0.82,0.61884085
-14.8446,45.6207,307,4792,0.47,0.32549727
-14.8541,50.1492,250,4184,0.271,0.52863156
-14.867,47.924,269,4786,0.43,0.47863009
-14.891,61.136,180,2053,2.05857143,2.28955687
-14.9025,61.482,181,2077,1.7,1.0450017
-14.9045,53.241,60,677,0.1,0.18141221
-14.912,61.089,180,2053,2.13214286,1.36495575
-14.917,48.467,182,4820,0.393,0.78404963
-14.921,61.094,180,2053,2.06454545,1.36495575
-14.927,48.481,182,4820,0.339,0.78404963
-14.935,48.471,182,4820,0.433,0.78404963
-14.9433,58.38,192,709,0.4,0.32655022
-14.995,48.498,182,4820,0.365,0.96580814
-14.995,49.3357,197,4487,0.147,0.59447218
-15.0057,50.4318,250,4185,0.324,0.3563174
-15.006,48.501,181,4819,0.226,1.10456389
-15.0093,45.4738,307,4688,0.38,0.36103728
-15.0202,53.2477,60,2443,0.2,0.18141221
-15.0408,37.5826,363,4819,0.3,0.22013876
-15.0435,53.8792,159,2941,0.8,0.44952319
-15.0517,42.004,119,5390,3.4,0.81789303
-15.052,61.8128,181,2202,1.1,1.14585994
-15.0717,55.1953,167,2357,0.3,0.47456782
-15.1198,53.6553,158,3065,0.8,0.42071831
-15.129,61.117,179,2227,2.21714286,1.63969377
-15.1313,61.9883,181,2202,1,1.15197773
-15.133,61.124,179,2227,2.27625,1.63969377
-15.137,61.9967,181,2202,1.1,1.15197773
-15.141,61.192,178,2227,2.4,1.47782656
-15.147,61.198,178,2227,2.373,1.47782656
-15.1492,42.4333,201,5149,0.122,0.22387211
-15.154,61.211,178,2227,2.23636364,1.47782656
-15.1614,50.7089,250,4032,0.133,0.49240679
-15.169,61.177,179,2227,1.183,1.63969377
-15.1773,53.488,158,2908,0.8,0.35861834
-15.18,61.173,179,2227,2.4,1.63969377
-15.1863,53.6937,208,3065,1.2,0.3809664
-15.2237,61.156,179,2227,2.6,1.16492587
-15.229,61.16,179,2227,1.382,1.16492587
-15.2397,61.193,178,2227,2.4,1.24842193
-15.2407,53.3205,158,2908,0.6,0.53186146
-15.2577,42.2692,201,5149,0.064,0.20183664
-15.2743,41.999,119,5374,2.4,0.74769423
-15.2965,50.9617,250,3663,0.216,0.5332165
-15.2995,53.1565,158,2443,0.7,0.42236302
-15.333,78,212,212,0.275,0.62588452000000006
-15.3497,52.9947,158,2013,0.6,0.41271761
-15.383,75,196,159,0.46,1.2215415
-15.4088,52.8353,158,2013,0.9,0.50546732
-15.4138,47.0237,161,4722,1.208,0.95499259
-15.4138,53.7905,208,2941,1.2,0.41648508
-15.414,47.024,161,4722,1.405,0.95499259
-15.429,46.9099,162,4792,0.98,0.73785194
-15.429,47.026,161,4722,0.874,0.95499259
-15.4308,46.9207,162,4792,1.069,0.73785194
-15.431,46.921,162,4792,1.44285714,0.73785194
-15.432,47.045,161,4722,1.6125,0.95499259
-15.4323,47.0452,161,4722,1.218,0.95499259
-15.434,62.1503,347,2177,7.8,0
-15.4516,51.26,250,3076,0.354,0.58884366
-15.4523,52.6635,158,1742,0.6,0.54132690000000006
-15.4603,41.9654,201,5374,0.104,0.16982437
-15.4887,47.091,160,4722,0.755,0.85871424
-15.4903,37.4012,363,4133,0.34,0.21049824
-15.492,55.489,225,2033,0.64,0.72443596
-15.52,42.0017,119,5183,3.9,0.8709611
-15.522,52.4907,158,3168,0.7,0.52685249
-15.5555,60.9528,180,2393,1,1.5828346
-15.559,60.955,180,2393,0.64,1.5828346
-15.564,47.159,160,4827,0.8,0.80666297
-15.572,47.178,160,4827,1.1,0.80666297
-15.576,47.169,160,4827,1.47111111,0.80666297
-15.5786,47.1643,160,4827,1.1,0.80666297
-15.5792,48.2618,138,4810,1.8,1.04105974
-15.5823,61.116,178,2410,1,1.82018061
-15.5865,58.5882,192,1199,0.5,0.30150605
-15.5995,52.1818,249,3123,0.4,0.54954087
-15.5996,52.1818,249,3123,0.349,0.54954087
-15.6188,51.5671,250,3983,0.309,0.50712437
-15.6256,46.5908,163,4506,0.79,0.64945243
-15.628,52.1722,158,3123,0.8,0.47863009
-15.6568,52.247,249,3123,0.2,0.72443596
-15.657,52.2347,249,3123,0.218,0.699842
-15.6572,52.0775,158,3123,0.9,0.46347471
-15.667,46.566,163,4506,1.315,0.78207512
-15.67,46.5593,163,4506,1.1,0.78207512
-15.6832,55.1823,167,2283,0.5,0.54629722
-15.694,55.191,167,2283,0.65666667,0.54629722
-15.6955,41.6,201,5197,0.051,0.15310875
-15.6999,46.5495,163,4506,0.987,0.78207512
-15.7,46.549,163,4506,0.51,0.78207512
-15.708,46.546,163,4506,0.43375,0.78207512
-15.7112,51.9077,158,3266,0.6,0.46662119
-15.7284,44.9142,307,3499,0.43,0.36956602
-15.7487,52.2973,249,3168,0.3,0.56885293
-15.7487,52.2974,249,3168,0.277,0.56885293
-15.7593,51.8265,250,3266,0.13,0.482909
-15.7695,42.0027,120,5183,4.3,0.82245943
-15.774,51.6887,158,3983,0.7,0.47863009
-15.777,46.523,163,4506,0.38272727,0.8081404
-15.779,47.324,159,4775,0.5875,1.00364234
-15.78,46.513,163,4506,0.181,0.8081404
-15.7827,47.328,159,4775,1.42,1.00364234
-15.7889,47.3268,159,4775,1.02,1.00364234
-15.828,51.5302,158,3983,0.7,0.49080145
-15.8408,47.071,174,4827,0.7,0.73872354
-15.888,51.375,158,4208,0.7,0.49088341
-15.9047,55.2032,167,2283,0.3,0.52775091
-15.9132,61.0325,178,2410,1,1.30825415
-15.922,54.005,208,2724,0.9,0.64582445
-15.9322,51.2128,158,4237,0.7,0.64371419
-15.9453,47.9977,156,4599,0.8,0.893471
-15.949,48.1203,156,4769,0.7,0.82409703
-15.9548,48.2872,156,4810,0.9,0.63244978
-15.9568,48.5455,156,4728,1.2,0.66747582
-15.9583,48.4143,156,4810,0.9,0.74931266
-15.9607,47.8762,122,4599,1.6,0.49987947
-15.9683,47.7108,122,4612,1.3,0.4077274
-15.9695,48.6772,156,4728,0.8,0.71861158
-15.9703,49.1042,157,4805,1.2,0.81120671
-15.9703,52.6208,249,3217,0.2,0.63095734
-15.9704,52.6209,249,3217,0.19,0.63095734
-15.9707,58.707,192,1199,0.8,0.51220761
-15.9717,48.9652,156,4804,0.7,0.80518348
-15.9723,49.3832,157,4787,0.5,0.59742091
-15.9732,48.8202,156,4804,0.9,0.6674445
-15.9732,49.6237,157,4692,0.9,0.65663981
-15.9747,49.5267,157,4692,1,0.52052799
-15.9767,49.8465,157,4611,0.9,0.61019775
-15.978,49.242,157,4805,0.5,0.89407068
-15.979,51.0685,158,4237,0.6,0.49506597
-15.9827,47.5615,122,4612,2.2,0.44864577
-15.9852,50.1583,157,4525,0.7,0.53146003
-15.9867,49.9772,157,4611,0.8,0.44809681
-15.9868,52.4987,249,3168,0.3,0.83176377
-15.9869,52.4987,249,3168,0.279,0.83176377
-15.9905,50.3037,157,4426,0.6,0.40780669
-15.992,50.7732,157,4393,0.6,0.5394745
-15.9947,47.4027,122,4775,2.8,0.53930821
-15.9947,50.6183,157,4412,0.8,0.47359256
-15.9957,50.4563,157,4426,0.9,0.37737828
-15.998,50.9312,157,4393,0.6,0.56320377
-16,49,197,4805,0.234,1.05288628
-16,75,195,192,0.26,0.7703616
-16.0042,47.2745,122,4799,2.8,0.54067703
-16.0228,46.3012,164,4550,0.43,0.81411524
-16.024,46.9553,174,4609,0.6,0.82347989
-16.028,47.107,122,4806,2.8,0.47863009
-16.0375,46.8373,122,4609,3.2,0.54616521
-16.0387,45.7093,121,4121,3.2,0.46238102
-16.04,47.2,267,4806,0.672,0.46318992
-16.0428,41.9987,120,5387,2.5,0.63037567
-16.043,47.2,268,4806,0.672,0.45546983
-16.0478,55.2434,165,1906,0.278,0.65352016
-16.057,46.6407,121,4601,3.1,0.56885293
-16.0609,47.4777,157,4799,1.489,1.4097157
-16.061,47.477,157,4799,1.831,1.4097157
-16.064,44.6466,307,3684,0.37,0.36972837
-16.0648,45.1472,121,4574,2.5,0.51286138
-16.0655,46.4803,121,4550,3.1,0.699842
-16.0758,46.2974,164,4550,0.949,0.81411524
-16.076,46.298,164,4550,0.9675,0.81411524
-16.082,45.5933,121,4121,2.6,0.53088444
-16.082,46.33,121,4550,2.8,0.65313055
-16.088,45.3118,121,4010,2.7,0.44668359
-16.0915,45.879,121,4207,3.2,0.51286138
-16.0933,46.1762,121,4215,2.9,0.47863009
-16.0938,46.0202,121,4215,3.2,0.54954087
-16.103,48.2872,173,4792,0.6,1.1777018
-16.12,48.287,173,4792,0.66,1.1777018
-16.1233,45.5018,121,4121,2,0.47863009
-16.1287,40.9336,201,4785,0.027,0.1428894
-16.132,47.9985,156,4796,0.9,0.77891401
-16.1483,52.7512,249,3367,0.239,0.56885293
-16.154,46.261,164,4550,0.42,0.85407146
-16.1703,46.823,174,4609,0.6,0.91798648
-16.1717,47.5057,157,4802,1.5,0.80466979
-16.172,46.827,174,4609,0.16,0.91798648
-16.174,47.541,157,4802,0.7175,0.80466979
-16.174,47.544,157,4802,0.6975,0.80466979
-16.175,47.501,157,4802,0.91166667,0.80466979
-16.175,47.51,157,4802,0.905,0.80466979
-16.182,47.525,157,4802,1.0075,0.80466979
-16.1825,44.7713,121,3758,3.6,0.51286138
-16.1836,47.5254,157,4802,1.56,0.80466979
-16.191,47.5499,157,4802,1.315,0.80466979
-16.1918,46.8402,174,4609,0.5,0.91798648
-16.1948,44.5923,121,3684,4,0.47863009
-16.199,46.845,174,4609,0.58916667,0.91798648
-16.2038,44.4592,121,4380,4.6,0.74989421
-16.207,52.6785,249,3399,0.2,0.56885293
-16.2071,52.6785,249,3399,0.183,0.56885293
-16.2132,44.327,121,4380,3.6,0.67608298
-16.229,46.1996,164,4215,0.649,1.17056325
-16.229,46.2,164,4215,0.39333333,1.17056325
-16.2307,44.058,120,4562,3.1,0.73432223
-16.2317,60.9352,178,2476,1.6,1.36873027
-16.2435,43.9322,120,4265,4,0.90672513
-16.2473,43.8083,120,4265,4,0.90098677
-16.262,43.6907,120,4493,4.5,0.84710631
-16.2647,43.5717,120,4493,4.5,0.71007358
-16.2722,43.4613,120,4985,4,0.88028534
-16.2863,43.2402,120,4995,5,0.62569313
-16.2882,42.0018,120,5242,5.4,0.69687212
-16.2973,43.0575,120,4995,6.3,0.86732482
-16.3137,42.837,120,5021,5.9,1.23400771
-16.3199,36.9704,363,4882,0.27,0.1894466
-16.324,48.186,173,4777,0.408,1.00592304
-16.3282,42.617,120,4248,6.2,0.96353014
-16.3377,42.4237,120,4988,5.4,0.61785516
-16.338,48.176,173,4777,0.133,1.00592304
-16.3428,42.2897,120,4988,5.3,0.76977072
-16.3443,42.1797,120,5242,5,0.61226909
-16.3447,48.0018,156,4777,0.9,0.8268061
-16.3482,52.8598,248,3367,0.276,0.52435265
-16.3966,44.3817,307,4380,0.38,0.36032519
-16.4045,46.1289,165,4215,0.48,0.96012374
-16.42,46.114,165,4215,1.11333333,0.96012374
-16.4282,47.6307,156,4802,1.36,0.89464889
-16.4356,40.4447,200,4824,0.059,0.13517198
-16.4405,47.6308,156,4802,1.321,0.87798783
-16.4452,46.73,174,4601,0.6,0.97430086
-16.4509,46.141,166,4215,0.85,0.93472936
-16.451,46.141,166,4215,1.2275,0.93472936
-16.4555,54.2052,208,2557,1,0.53563051
-16.456,46.087,165,4215,0.562,0.78041787
-16.463,46.1397,166,4215,0.9,0.93472936
-16.468,46.064,165,4215,0.824,0.78041787
-16.5067,48.06,173,4771,1,0.97177284
-16.511,48.052,173,4771,0.11,0.97177284
-16.5187,60.853,178,2522,1.7,2.66014095
-16.5222,48.009,122,4771,1.2,0.36059631
-16.524,48.048,173,4771,0.0925,0.97177284
-16.5377,40.2819,200,5415,0.028,0.12997664
-16.559,47.728,155,4792,0.99333333,0.8081404
-16.5715,48.012,156,4771,1,0.87388837
-16.5896,47.7324,155,4792,1.281,0.8081404
-16.59,47.733,155,4792,0.652,0.8081404
-16.5962,53.0818,248,3343,0.24,0.54903426
-16.603,46.131,166,4578,0.824,0.93472936
-16.6127,47.756,155,4804,1.14,0.84699877
-16.6277,58.9,192,1157,0.6,0.53997822
-16.634,46.142,166,4578,0.6375,0.89942397
-16.6344,46.1421,166,4578,0.708,0.89942397
-16.6387,46.588,175,4550,1,0.76362964
-16.644,46.591,175,4550,1.22166667,0.76362964
-16.652,46.139,166,4578,0.85625,0.89942397
-16.6737,36.7012,363,4725,0.24,0.1991533
-16.683,53.1581,248,3343,0.176,0.53088444
-16.7293,44.1277,307,3477,0.37,0.38392749
-16.735,47.958,153,4804,1.37,0.67608298
-16.7361,47.9584,153,4804,1.44,0.67608298
-16.7405,48.012,122,4771,1.1,0.49832017
-16.741,47.891,154,4804,0.925,0.67260387
-16.7412,47.8902,154,4804,1.4,0.67260387
-16.7433,47.9135,154,4804,1.27,0.67260387
-16.7607,47.9116,154,4804,1.531,0.67260387
-16.761,47.912,154,4804,0.665,0.67260387
-16.766,47.903,154,4804,1.23,0.67260387
-16.768,47.911,154,4804,1.21,0.67260387
-16.7688,47.9363,173,4804,0.4,1.19982249
-16.77,47.938,173,4804,0.52,1.19554178
-16.773,47.937,173,4804,0.57076923,1.19554178
-16.773,47.939,173,4804,0.42083333,1.19554178
-16.775,47.9068,154,4804,1.7,0.67260387
-16.779,47.807,154,4804,1.08,0.70389595
-16.7865,48.01,156,4771,1.3,0.80810866
-16.8057,55.1042,167,1269,0.7,0.57047929
-16.849,39.7988,200,5190,0.047,0.1428894
-16.8502,48.0733,153,4771,1.8635,1.0964782
-16.851,47.992,153,4804,1.19,0.699842
-16.8575,47.9616,153,4804,1.861,0.699842
-16.8577,53.3144,248,2740,0.268,0.5033117
-16.8662,48.104,153,4771,1.761,1.0964782
-16.8713,60.7622,178,2522,1.4,2.11469709
-16.8819,43.9976,307,3506,0.04,0.29681567
-16.8848,48.1279,153,4771,1.45,0.58884366
-16.929,47.829,173,4804,0.58666667,0.94966676
-16.935,48.8747,137,4706,0.6,0.74989421
-16.9358,48.8715,137,4706,0.9,0.74989421
-16.9382,48.8773,137,4706,1,0.74989421
-16.951,47.969,154,4804,1.43272727,0.73593088
-16.9532,47.8187,172,4804,0.5,1.00597446
-16.956,47.82,172,4804,0.568,1.00597446
-16.9578,48.89,137,4706,1.5,0.74989421
-16.9584,39.6288,200,5010,0.041,0.13517198
-16.9687,48.8863,137,4706,0.8,0.83176377
-16.984,48.891,137,4706,0.48333333,0.83176377
-16.9905,48.8895,137,4706,1.8,0.83176377
-16.995,48.893,137,4706,0.9475,0.83176377
-16.999,48.2089,152,4771,2.105,0.8647759
-16.999,48.209,152,4771,1.74666667,0.8647759
-17.003,47.9992,156,4513,1.4,0.83939129
-17.003,49.027,136,4789,3.14166667,0.75032284
-17.003,49.0278,136,4789,2.8,0.75032284
-17.01,49.022,136,4789,1.9,0.75032284
-17.0108,36.4441,363,5000,0.2,0.22197205
-17.035,49.013,136,4789,2.78,0.75032284
-17.0354,49.0134,136,4789,3.446,0.75032284
-17.039,48.9098,137,4707,4.2,0.65313055
-17.05,49.008,136,4789,2.3,0.75540834
-17.051,48.915,137,4707,2.8675,0.65313055
-17.0515,48.9148,137,4707,3.621,0.65313055
-17.055,49.0203,136,4789,2.9,0.75540834
-17.06,48.9088,137,4707,2.2,0.65313055
-17.0607,53.4458,248,2701,0.274,0.61325498
-17.0649,48.2794,152,4356,2.09,0.8647759
-17.065,48.28,152,4356,1.652,0.8647759
-17.0714,48.2997,152,4356,2.118,0.65605815
-17.0742,49.0218,136,4789,2.5,0.75540834
-17.079,49.039,136,4789,2.3,0.75540834
-17.0864,48.315,152,4356,1.915,0.65605815
-17.0905,48.003,122,4596,1.1,0.4572087
-17.1165,55.0732,167,870,0.7,0.35298163
-17.1303,48.3951,150,4356,1.518,0.59424353
-17.131,48.395,150,4356,0.64,0.59424353
-17.181,48.373,151,4356,1.925,0.62090532
-17.1814,48.3733,151,4356,1.732,0.62090532
-17.2052,60.6927,178,2596,1.6,1.11254573
-17.2485,54.5098,208,1850,0.9,0.56539419
-17.256,49.1597,135,4789,2.3,1.92783734
-17.2585,49.1132,135,4789,2.6,1.92783734
-17.2587,49.0952,135,4789,2.6,1.92783734
